-2.590409994125,-0.162619993091,-0.241436004639
1.837610006332,0.637565016747,-0.313501000404
5.030489921570,4.899859905243,-0.375829011202
6.358819961548,35.993198394775,-4.277490139008
4.492209911346,42.200599670410,-4.360310077667
-1.561010003090,44.595199584961,-4.295380115509
-10.650500297546,44.417999267578,-4.161849975586
-15.843600273132,38.324600219727,-3.973489999771
-16.016599655151,24.342500686646,-3.686259984970
-16.381000518799,9.939570426941,-3.556619882584
-18.478200912476,3.767509937286,-3.436389923096
-24.940599441528,2.714950084686,-3.334779977798
-49.214000701904,4.213779926300,-3.086420059204
-53.747898101807,6.986619949341,-3.086450099945
-54.380298614502,12.196800231934,-3.166399955750
-51.911701202393,43.035499572754,-3.756850004196
-50.253700256348,50.810398101807,-3.957540035248
-44.932300567627,52.958900451660,-4.041880130768
-39.338199615479,52.747001647949,-4.068860054016
-35.651298522949,50.207599639893,-4.011630058289
-34.682201385498,41.118698120117,-3.833630084991
-33.888500213623,32.814498901367,-3.650010108948
-34.090400695801,10.281599998474,-3.311850070953
-32.149101257324,4.189599990845,-3.244420051575
-26.257099151611,1.805490016937,-3.301090002060
-20.656700134277,2.092139959335,-3.395960092545
-7.909339904785,1.419999957085,-3.586230039597
24.511699676514,0.746190011501,-4.269070148468
30.299499511719,2.986059904099,-4.419060230255
32.606498718262,13.702699661255,-4.594789981842
33.410301208496,19.414600372314,-4.687749862671
33.871398925781,35.651000976562,-4.966269969940
32.662498474121,39.889198303223,-4.998320102692
28.063299179077,42.457500457764,-4.921800136566
12.838899612427,43.077201843262,-4.582630157471
6.266870021820,41.108600616455,-4.388909816742
4.672550201416,36.160301208496,-4.271430015564
3.295989990234,4.559030056000,-0.378140002489
6.434609889984,0.778559982777,-0.377389997244
10.556799888611,-0.330808997154,-0.437940001488
13.715999603271,-0.536862015724,-0.495180010796
